cve_id,cwe_ids,github_repo,cur_commit,pre_commit,project_type
CVE-2024-54149,CWE-184,wintercms/winter,fb88e6fabde3b3278ce1844e581c87dcf7daee22,5f53526035ee07317100ced658c469ed3656a0b2,Web App
CVE-2024-54819,CWE-918,mkucej/i-librarian-free,ed36f6f258392fa2ec72f9820661ded75d91accc,80834205929fff432489f56e222ac94368051649,Web App
CVE-2024-55555,CWE-502,invoiceninja/invoiceninja,d9302021472c3e7e23bac8c3d5fbec57a5f38f0c,8fb08ea786d5730382b4902123404565667fcc83,Web App
CVE-2024-55603,CWE-613,kanboard/kanboard,7ce61c34d962ca8b5dce776289ddf4b207be6e78,551effd67bc94f8461c0f7a29339707d96afc1f4,Web App
CVE-2024-55661,CWE-94,laravel/pulse,d1a5bf2eca36c6e3bedb4ceecd45df7d002a1ebc,f8dc1460ae4f361a35cb78efd336a582f01ea2ce,Framework Plugin
CVE-2024-55889,CWE-451,thorsten/phpMyFAQ,fa0f7368dc3288eedb1915def64ef8fb270f711d,0bc6b8110a8388512d7ec7b12e59c1192ce479ad,Web App
CVE-2024-56112,CWE-79,usmannasir/cyberpanel,f0cf648c7851c96c36bb0c390d13e60931f45900,e73890f8741d209c275c74703d940990de30bf99,Web App
CVE-2024-56145,CWE-94,craftcms/cms,82e893fb794d30563da296bca31379c0df0079b3,2c917722aea4dab9c758f938467eb710c117bf3a,Web App
CVE-2024-56329,CWE-287,joelbutcher/socialstream,ae4dc3906f54fa792b296036d7b3dcea9a4d259b,c5828bf5ef2dbb99167d817145eb20e812767b37,Framework Plugin
CVE-2024-56361,CWE-79,tltneon/lgsl,3fbd3bb581b636f7fd3ea0592c5f8df87d3a2843,0ff55552885a713a31430846b024e2f373cf7e60,Library
CVE-2024-56365,CWE-79,PHPOffice/PhpSpreadsheet,700a80346be269af668914172bc6f4521982d0b4,687d87c4d5aea1ef3b6ec2998e4fdb3a6d0d596c,Library
CVE-2024-56366,CWE-79,PHPOffice/PhpSpreadsheet,700a80346be269af668914172bc6f4521982d0b4,687d87c4d5aea1ef3b6ec2998e4fdb3a6d0d596c,Library
CVE-2024-56408,CWE-79,PHPOffice/PhpSpreadsheet,700a80346be269af668914172bc6f4521982d0b4,687d87c4d5aea1ef3b6ec2998e4fdb3a6d0d596c,Library
CVE-2024-56409,CWE-79,PHPOffice/PhpSpreadsheet,700a80346be269af668914172bc6f4521982d0b4,687d87c4d5aea1ef3b6ec2998e4fdb3a6d0d596c,Library
CVE-2024-56410,CWE-79,PHPOffice/PhpSpreadsheet,45052f88e04c735d56457a8ffcdc40b2635a028e,700a80346be269af668914172bc6f4521982d0b4,Library
CVE-2024-56411,CWE-79,PHPOffice/PhpSpreadsheet,45052f88e04c735d56457a8ffcdc40b2635a028e,700a80346be269af668914172bc6f4521982d0b4,Library
CVE-2024-56412,CWE-79,PHPOffice/PhpSpreadsheet,45052f88e04c735d56457a8ffcdc40b2635a028e,700a80346be269af668914172bc6f4521982d0b4,Library
CVE-2024-5851,CWE-80,playsms/playsms,7a88920f6b536c6a91512e739bcb4e8adefeed2b,3be30a88f5d5de8d64ed0c33de19e2afa96f0793,Web App
CVE-2024-6526,CWE-79,kirilkirkov/Ecommerce-CodeIgniter-Bootstrap,1b3da45308bb6c3f55247d0e99620b600bd85277,1998845073cf433bc6c250b0354461fbd84d0e03,Web App
CVE-2024-6639,CWE-79,yrccondor/mdx,0906438824b8fab72715e7d5aec348aef0792721,7b82ae03ee8f8c67c825a9753aa180a08a8125f4,Framework Theme
CVE-2024-7067,CWE-502,kirilkirkov/Ecommerce-Laravel-Bootstrap,a02111a674ab49f65018b31da3011b1e396f59b1,1f1097a3448ce8ec53e034ea0f70b8e2a0e64a87,Web App
CVE-2024-7658,CWE-99,projectsend/projectsend,eb5a04774927e5855b9d0e5870a2aae5a3dc5a08,be88e496eeca2e1c22f7310ad73bd5bc9ad0f319,Web App
CVE-2024-7659,CWE-330,projectsend/projectsend,aa27eb97edc2ff2b203f97e6675d7b5ba0a22a17,eb5a04774927e5855b9d0e5870a2aae5a3dc5a08,Web App
CVE-2024-8241,CWE-79,pixelgrade/nova-blocks,655b5b804306c3ca3a59707cc2f12098e193b4ca,1f58470c67824e811621dc130d19531885ae1ad5,Framework Plugin
CVE-2024-8680,CWE-80,ibericode/mailchimp-for-wordpress,60c6bfc260a7974f791af1d4ad4a032a3e0bdd3c,78f14c9f60d4bd9743cff03b1da8dfa2a52d3f39,Framework Plugin
CVE-2024-9006,CWE-94,jeanmarc77/123solar,f4a8c748ec436e5a79f91ccb6a6f73752b336aa5,94bf9ab7ad0ccb7fbdc02f172f37f0e2ea08d48f,Web App
CVE-2024-9007,CWE-79,jeanmarc77/123solar,94bf9ab7ad0ccb7fbdc02f172f37f0e2ea08d48f,80cb17d6db72b442adc07cae30376cea476c821d,Web App
CVE-2024-9101,CWE-79,leenooks/phpLDAPadmin,f713afc8d164169516c91b0988531f2accb9bce6,1b55c84f06a490d9fe1a564bf1730b3a9d63c835,Web App
CVE-2024-9102,CWE-1236,leenooks/phpLDAPadmin,ea17aadef46fd29850160987fe7740ceed1381ad,388783fc8499b94dc0171b0f7ee6bd66abb03359,Web App
CVE-2025-0311,CWE-79,Codeinwp/themeisle-companion,47a17c86934cebbfc3f1a812f1afcaa20515c1f7,c9ba7b0821bbceb73098302cd37ef7ec45f5c8e9,Framework Plugin
CVE-2025-1026,CWE-20,spatie/browsershot,e3273974506865a24fbb5b65b534d8d4b8dfbf72,bcfd608b264fab654bf78e199bdfbb03e9323eb7,Library
CVE-2025-21612,CWE-80,StarCitizenTools/mediawiki-extensions-TabberNeue,d8c3db4e5935476e496d979fb01f775d3d3282e6,91105aa3388c77b80e4dd8ffa4143c38df6da6a8,Framework Plugin
CVE-2025-21622,CWE-22,MacWarrior/clipbucket-v5,22329c4675e82c7c95e74024ba247f837ac9e00b,fd093b886a451cba0f43ae893c208a232deefaa6,Web App
CVE-2025-21623,CWE-306,MacWarrior/clipbucket-v5,75d663f010cd8569eb9e278f030838174fb30188,22329c4675e82c7c95e74024ba247f837ac9e00b,Web App
CVE-2025-21624,CWE-434,MacWarrior/clipbucket-v5,893bfb0f1236c4a59b5e2843ab8d27a1e491b12b,75d663f010cd8569eb9e278f030838174fb30188,Web App
CVE-2025-22131,CWE-79,PHPOffice/PhpSpreadsheet,4088381ccfaf241d7d42c333de0dc8c98e338743,51b1d1c3a2d2aa71f18cec8e653ad812a4b13621,Library
CVE-2025-22132,CWE-79,nilsonLazarin/WeGIA,330f641db43cfb0c8ea8bb6025cc0732de4d4d6b,f2cdf788d655e9643dc8d1474ea1b90fc91e69a3,Web App
CVE-2025-22133,CWE-94,nilsonLazarin/WeGIA,a08f04de96d3caec85496d7a89a5b82d1960d9dd,21176917cd63e0bf7c55676a0b090a954b718753,Web App
CVE-2025-22145,CWE-98,briannesbitt/Carbon,129700ed449b1f02d70272d2ac802357c8c30c58,f01cfa96468f4c38325f507ab81a4f1d2cd93cfe,Library
CVE-2025-22613,CWE-79,LabRedesCefetRJ/WeGIA,d47412372d94dc3ca26e6416b8315895c61224fa,cdb8e8466f35f60d32e3b1bd78f01387b3776ca4,Web App
CVE-2025-22614,CWE-79,LabRedesCefetRJ/WeGIA,8eb446f132ceba002559da2fd8745386096d494e,0d81074c6fc0470373ecc85738f47b83357a0a7e,Web App
CVE-2025-22615,CWE-79,LabRedesCefetRJ/WeGIA,61ae1c3bec3c76e039f5ef48bc46cea30562192e,420b88e7aceed53c42e9eff7d21beee8465f93b8,Web App
CVE-2025-22616,CWE-79,LabRedesCefetRJ/WeGIA,1825e235aa4ab1b8b641a02c3ec8bc32ea7a8433,d358e6807ef13bf59d1676bcfea7a5e0ceab73e0,Web App
CVE-2025-22617,CWE-79,LabRedesCefetRJ/WeGIA,35d374736cec39082ed297bb3cd55fa6286050ad,5a1cd3ff5d3f7607d2b17861a7b0879d303c7146,Web App
CVE-2025-22618,CWE-79,LabRedesCefetRJ/WeGIA,f3b1cd90e33b790b6b2049c69d22c6d50fe965a1,44a531a6b7ef760c4a26659e9ad0337a3f1661d6,Web App
CVE-2025-22619,CWE-79,LabRedesCefetRJ/WeGIA,f1233c30f00398f7a02fd9dd9cd46fb35098f2a4,f3b1cd90e33b790b6b2049c69d22c6d50fe965a1,Web App
CVE-2025-23030,CWE-79,LabRedesCefetRJ/WeGIA,420b88e7aceed53c42e9eff7d21beee8465f93b8,f1233c30f00398f7a02fd9dd9cd46fb35098f2a4,Web App
CVE-2025-23031,CWE-79,LabRedesCefetRJ/WeGIA,f35910cb8b9205a6f038ef1e8b3413ea8eee850b,8eb446f132ceba002559da2fd8745386096d494e,Web App
CVE-2025-23032,CWE-79,LabRedesCefetRJ/WeGIA,09affa8ae0dc5f385907137302f7e3d4636147b0,8a37021417d9c55e61392b3cc52baa3c73102bab,Web App
CVE-2025-23033,CWE-79,LabRedesCefetRJ/WeGIA,e6bfae095258e1200192f15bea68a933e9f310b9,f35910cb8b9205a6f038ef1e8b3413ea8eee850b,Web App
CVE-2025-23034,CWE-79,LabRedesCefetRJ/WeGIA,8a37021417d9c55e61392b3cc52baa3c73102bab,782080f7c68abc8ab870bcd19ec909ef0bea0e7b,Web App
CVE-2025-23035,CWE-79,LabRedesCefetRJ/WeGIA,673d7a36baebb1a0093f421cfd51e3df8a55c84a,09affa8ae0dc5f385907137302f7e3d4636147b0,Web App
CVE-2025-23036,CWE-79,LabRedesCefetRJ/WeGIA,8369b75f88e64916151e5413a8b7d517d438d7a9,35d374736cec39082ed297bb3cd55fa6286050ad,Web App
CVE-2025-23037,CWE-79,LabRedesCefetRJ/WeGIA,3e4d5a3302164617314edfd6dfdef063dc255cbd,e6bfae095258e1200192f15bea68a933e9f310b9,Web App
CVE-2025-23038,CWE-79,LabRedesCefetRJ/WeGIA,0d81074c6fc0470373ecc85738f47b83357a0a7e,ef1f9f4e9e7bea2f49b01f850c7fac48525faba9,Web App
CVE-2025-23210,CWE-79,PHPOffice/PhpSpreadsheet,cde2926a9e2baf146783f8fd1771bbed7d1dc7b3,ed66270d9c29c69340bd19b174229947fbe5cdac,Library
CVE-2025-23218,CWE-89,LabRedesCefetRJ/WeGIA,7465f785651c0cff65059bba96b015ab54235de4,1ac0d0701ad93103482374e8092ad1a5ab15d3fc,Web App
CVE-2025-23219,CWE-89,LabRedesCefetRJ/WeGIA,ae9c859006143bd0087b3e6e48a0677e1fff5c7e,1739e1589948a207b8a82b9bfe078cb826d420de,Web App
CVE-2025-23220,CWE-89,LabRedesCefetRJ/WeGIA,1739e1589948a207b8a82b9bfe078cb826d420de,7465f785651c0cff65059bba96b015ab54235de4,Web App
CVE-2025-24013,CWE-436,codeigniter4/CodeIgniter4,5f8aa24280fb09947897d6b322bf1f0e038b13b6,119330c56f764d65d1f69cf7fc4b2a9a62561ba2,Framework
CVE-2025-24017,CWE-79,YesWiki/yeswiki,c1e28b59394957902c31c850219e4504a20db98b,8355e20b900e032f188e1dba5d50313237fa2322,Web App
CVE-2025-24018,CWE-79,YesWiki/yeswiki,c1e28b59394957902c31c850219e4504a20db98b,8355e20b900e032f188e1dba5d50313237fa2322,Web App
CVE-2025-24019,CWE-22,YesWiki/yeswiki,3ddd833d22703caf9025659eb174f7765df7147c,9edbd9a52e8995a9b5d2bb32c05c1158a609a640,Web App
CVE-2025-24020,CWE-601,LabRedesCefetRJ/WeGIA,89d98bf074cebf6c4ed95fca6f64e325c0b1d2f0,ada58bdb49467df92fe61e82ef676e4a12e6c038,Web App
CVE-2025-24367,CWE-144,Cacti/cacti,c7e4ee798d263a3209ae6e7ba182c7b65284d8f0,096a4035c0cf3df505e20237256cc43ede740272,Web App
CVE-2025-24368,CWE-89,Cacti/cacti,c7e4ee798d263a3209ae6e7ba182c7b65284d8f0,096a4035c0cf3df505e20237256cc43ede740272,Web App
CVE-2025-24374,CWE-74,twigphp/Twig,38576b12f05df3cc871bf68f39ccb46b418334a3,b63863709ca65c543f81e96908e81710a7177f16,Library
CVE-2025-26520,CWE-89,Cacti/cacti,7fa60c03ad4a69c701ac6b77c85a8927df7acd51,94526a92b96c01848748602977819cd403932f0a,Web App
