CVE ID,CWE Type,Current Commit,Previous Commit
CVE-2023-0791,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,26663efcb0b67e421e4ecccad8f19e7106bb03ce,d8964568d69488de02f0a0a58acc822eeb5c3cb1
CVE-2023-0786,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,ce676eb9e9d8cb7864f36ee124e838b1ad15415f,47480b3d2b7e05c6c59934b2743039f32832a8d3
CVE-2023-0676,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/phpipam/phpipam,94ec73ff1d33926b75b811ded6f0b4a46088a7ec,b6c303645fd2d9df54d639302f1f09896550c9ea
CVE-2023-0327,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/saemorris/TheRadSystem,bfba26bd34af31648a11af35a0bb66f1948752a6,45d5889368105d0042106cbe9aaac818cbdc29cc
CVE-2023-0307,CWE-521: Weak Password Requirements,https://github.com/thorsten/phpmyfaq,8beed2fca5b0b82c6ba866d0ffd286d0c1fbf596,810ee26d25c3d97664532861863099952f0e9a1f
CVE-2023-0792,CWE-94: Improper Control of Generation of Code ('Code Injection'),https://github.com/thorsten/phpmyfaq,d8964568d69488de02f0a0a58acc822eeb5c3cb1,00c04093c671607ee06cdfd670070809460f9547
CVE-2023-0310,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,53099a9bcc928f5f6f7cce111c04b79a72a04142,fb88fe5e6052b352425508b94a60ebd1a1ca6792
CVE-2023-0880,CWE-115: Misinterpretation of Input,https://github.com/thorsten/phpmyfaq,a67dca41576834a1ddfee61b9e799b686b75d4fa,c4299f6051dc014c991878439538feb8aea5f038
CVE-2023-0788,CWE-94: Improper Control of Generation of Code ('Code Injection'),https://github.com/thorsten/phpmyfaq,77b42b9d0be3990ee7389207a71528b304b03039,40515c74815ace394ab23c6c19cbb33fd49059cb
CVE-2023-0312,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,65d419ca04111ee2612ae81cdd59753654cfe18a,fe6e9f02ef1b26a03134b9becda12687ee5f3214
CVE-2023-0677,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/phpipam/phpipam,8fbf87e19a6098972abc7521554db5757c3edd89,3df854dab3cd94ce09717435ea50165c463bafb1
CVE-2023-0308,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,810ee26d25c3d97664532861863099952f0e9a1f,53099a9bcc928f5f6f7cce111c04b79a72a04142
CVE-2023-0793,CWE-521: Weak Password Requirements,https://github.com/thorsten/phpmyfaq,00c04093c671607ee06cdfd670070809460f9547,edf0f6f90d4deaf46b4fd97ae92f16c1e10a2635
CVE-2023-0311,CWE-287: Improper Authentication,https://github.com/thorsten/phpmyfaq,fe6e9f02ef1b26a03134b9becda12687ee5f3214,3872e7eac2ddeac182fc1335cc312d1392d56f98
CVE-2023-0306,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,1815daef61c432bb73b9dca43f03d140c94ef0c5,cd65a963c2e9af920ae1762df13fff860aaabdfe
CVE-2023-0790,CWE-248: Uncaught Exception,https://github.com/thorsten/phpmyfaq,f34d84dfe551ecdd675916e45cc0606e04a0734e,26663efcb0b67e421e4ecccad8f19e7106bb03ce
CVE-2023-0314,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,3872e7eac2ddeac182fc1335cc312d1392d56f98,1123c0872314fa68d7d0d8136939f62270fb4b7b
CVE-2023-0794,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,edf0f6f90d4deaf46b4fd97ae92f16c1e10a2635,697a570fa732506056625f487c5ab4a0d80cf825
CVE-2023-0787,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,b76d58321a7a595eeaf4f7a30403ca6cd8506612,77b42b9d0be3990ee7389207a71528b304b03039
CVE-2023-44394,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,https://github.com/mantisbt/mantisbt,65c44883f9d24f3ccef066fb523c93d8fdd7afc1,2cf945b1c354f284bd898878faafd28658ffe5f1
CVE-2008-10003,CWE-89: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),https://github.com/iGamingModules/flashgames,6e57683704885be32eea2ea614f80c9bb8f012c5,a4ae2e836e0f0d8f9ca871228cf5403c505be473
CVE-2020-5292,CWE-89: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),https://github.com/Leantime/leantime,af0807f0b2c4c3c914b93f1c5d940e6b875f231f,bf333918c8a6e77b3e21782c3cf659393ca1dbab
CVE-2020-5295,CWE-98: Improper Control of Filename for Include/Require Statement in PHP Program ('PHP Remote File Inclusion'),https://github.com/octobercms/october,2b8939cc8b5b6fe81e093fe2c9f883ada4e3c8cc,a9b4a5b2c77afe5ad974455bec69da620b443a5d
CVE-2020-5301,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,https://github.com/simplesamlphp/simplesamlphp,47968d26a2fd3ed52da70dc09210921d612ce44e,228e4f2287fd5d73727178b87de7a9652bf1c5b0
CVE-2020-5279,CWE-284: Improper Access Control,https://github.com/PrestaShop/PrestaShop,4444fb85761667a2206874a3112ccc77f657d76a,f9f442c87755908e23a6bcba8c443cdea1d78a7f
CVE-2020-5237,CWE-23: Relative Path Traversal,https://github.com/1up-lab/OneupUploaderBundle,a6011449b716f163fe1ae323053077e59212350c,ddc0c39b3d3f05b1e3fc47a91ae75b90fbf0ff36
CVE-2020-4047,CWE-80: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),https://github.com/WordPress/wordpress-develop,0977c0d6b241479ecedfe19e96be69f727c3f81f,7e4bf4e2017fc2fe0c1e452303385ba5b9029e01
CVE-2020-4043,CWE-502: Deserialization of Untrusted Data,https://github.com/phpMussel/phpMussel,97f25973433921c1f953430f32d3081adc4851a4,6bd72af30e58e3ed3d9c48269e54911a7a8a5b4c
CVE-2020-4049,CWE-80: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),https://github.com/WordPress/wordpress-develop,404f397b4012fd9d382e55bf7d206c1317f01148,6ef777e9a022bee2a80fa671118e7e2657e52693
CVE-2020-4048,CWE-601: URL Redirection to Untrusted Site ('Open Redirect'),https://github.com/WordPress/wordpress-develop,6ef777e9a022bee2a80fa671118e7e2657e52693,0977c0d6b241479ecedfe19e96be69f727c3f81f
CVE-2020-26255,CWE-434: Unrestricted Upload of File with Dangerous Type,https://github.com/getkirby/kirby,db8f371b13036861c9cc5ba3e85e27f73fce5e09,6112f1cb8ebf9c36e8a9f97ae08acc910ddbc792
CVE-2020-26231,CWE-862: Missing Authorization,https://github.com/octobercms/october,d34fb8ab51108495a9a651b841202d935f4e12f7,16e0bd4d094264fd00d0af86180bde4e0c73b4be
CVE-2020-26212,CWE-862: Missing Authorization,https://github.com/glpi-project/glpi,527280358ec78988ac57e9809d2eb21fcd74caf7,e0d6a24d16f11505663928cc47292aec77ca2612
CVE-2020-11011,CWE-434: Unrestricted Upload of File with Dangerous Type,https://github.com/Alanaktion/phproject,b49d642e035d835f824bd39babd964ec0e3a285f,10dba6d56a4183e2b20b4f881e389bf47cf5d46a
CVE-2020-15177,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/glpi-project/glpi,a8109d4ee970a222faf48cf48fae2d2f06465796,6ca9a0e77299a755c356d758344a23278df67f65
CVE-2020-15247,CWE-862: Missing Authorization,https://github.com/octobercms/october,4c650bb775ab849e48202a4923bac93bd74f9982,d49266ad90246fcf90565de8ccdcdbad492de0fe
CVE-2020-15246,CWE-863: Incorrect Authorization,https://github.com/octobercms/library,80aab47f044a2660aa352450f55137598f362aa4,09896978bd8b09aac20a8da70ac93c2617afa03c
CVE-2020-15244,CWE-502: Deserialization of Untrusted Data,https://github.com/OpenMage/magento-lts,26433d15b57978fcb7701b5f99efe8332ca8630b,9d38347e109476195ee88920d939bf6850a23e24
CVE-2020-15277,CWE-434: Unrestricted Upload of File with Dangerous Type,https://github.com/baserproject/basercms,bb027c3967b0430adcff2d2fedbc23d39077563b,d14f506385f21d67d5ff3462f204d4c2321b7c54
CVE-2020-15155,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/baserproject/basercms,94cbfab74c9fd6d04492597a1a684674c3c0e30f,1a2fb075c28b83c5051ca8f3ace979d8893fed03
CVE-2020-15248,CWE-863: Incorrect Authorization,https://github.com/octobercms/october,78a37298a4ed4602b383522344a31e311402d829,fd2d634b5e691087e9d1d94f9c924527e010f4dd
CVE-2020-15249,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/octobercms/library,80aab47f044a2660aa352450f55137598f362aa4,09896978bd8b09aac20a8da70ac93c2617afa03c
CVE-2020-15159,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/baserproject/basercms,16a7b3cd09a0ca355474119c76897eac2034a66d,2dcaa28d6765d62a3c860cb92320c790894631bd
CVE-2020-15081,CWE-548: Exposure of Information Through Directory Listing,https://github.com/PrestaShop/PrestaShop,bac9ea6936b073f84b1abd9864317af3713f1901,0f0d6238169a79d94f5ef28d24e60a9be8902f4b
CVE-2020-25706,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/Cacti/cacti,39458efcd5286d50e6b7f905fedcdc1059354e6e,99d3bf86b863e381a5e82f764b0639ee11bd6311
CVE-2020-36630,CWE-89: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),https://github.com/FreePBX/cdr,f1a9eea2dfff30fb99d825bac194a676a82b9ec8,e933ce7f43a440c19f9306d5f96bbc923e1a9da7
CVE-2020-36638,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/Chris92de/AdminServ,9a45087814295de6fb3a3fe38f96293665234da1,7bc4f9aba3525aed1b0300cb7ba86f67718c147d
CVE-2020-36653,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/GENI-NSF/geni-portal,c2356cc41260551073bfaa3a94d1ab074f554938,51b12a1777b2bb2cf1365f6aa5b48e38128ed99b
CVE-2020-36664,CWE-601: URL Redirection to Untrusted Site ('Open Redirect'),https://github.com/artesaos/seotools,ca27cd0edf917e0bc805227013859b8b5a1f01fb,445c0bf0ddbd7cdc271d2887d25009a0e1ff2cb6
CVE-2020-36663,CWE-601: URL Redirection to Untrusted Site ('Open Redirect'),https://github.com/artesaos/seotools,ca27cd0edf917e0bc805227013859b8b5a1f01fb,445c0bf0ddbd7cdc271d2887d25009a0e1ff2cb6
CVE-2020-36654,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/GENI-NSF/geni-portal,39a96fb4b822bd3497442a96135de498d4a81337,c2356cc41260551073bfaa3a94d1ab074f554938
CVE-2020-36828,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/codersclub/DiscuzX,4a9673624f46f7609486778ded9653733020c567,a7450c7b93918e64005feae58627dce01288a7a1
CVE-2020-36637,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/Chris92de/AdminServ,3ed17dab3b4d6e8bf1c82ddfbf882314365e9cd7,9a45087814295de6fb3a3fe38f96293665234da1
CVE-2020-36633,CWE-352: Cross-Site Request Forgery (CSRF),https://github.com/eberhardt/moodle-block_sitenews,cd18d8b1afe464ae6626832496f4e070bac4c58f,a1e3aa163ae24b13b740efde86adcb68c5f07a24
CVE-2020-36665,CWE-601: URL Redirection to Untrusted Site ('Open Redirect'),https://github.com/artesaos/seotools,ca27cd0edf917e0bc805227013859b8b5a1f01fb,445c0bf0ddbd7cdc271d2887d25009a0e1ff2cb6
CVE-2020-36642,CWE-77: Improper Neutralization of Special Elements used in a Command ('Command Injection'),https://github.com/trampgeek/jobe,8f43daf50c943b98eaf0c542da901a4a16e85b02,955fa79bb7a3c6ed63bce3846c175517c5208584
CVE-2009-10001,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/jianlinwei/cool-php-captcha,c84fb6b153bebaf228feee0cbf50728d27ae3f80,c4e85084ac5ad755310bfbe1e20d8f17e014736c
CVE-2009-10004,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/Turante/sandbox-theme,8045b1e10970342f558b2c5f360e0bd135af2b10,57367168ce441bbcb75688e924742f03ffc7c679
